2.19,5.027134549,8.431631571,0,-3.719837458,3.719837458,0,4.215815785,6.02765016,2.109677556,3.315207588,3.01382508,1.054838778,1.657603794,1.808295048,0.632903267,0.994562276
4.38,7.292196837,11.85737152,0,-5.231193316,5.231193316,0,5.928685758,7.594363318,2.658027161,4.176899825,3.797181659,1.329013581,2.088449912,2.278308995,0.797408148,1.253069947
6.57,8.772161566,13.4754643,0,-5.94505778,5.94505778,0,6.737732151,8.693375853,3.042681549,4.781356719,4.346687927,1.521340774,2.39067836,2.608012756,0.912804465,1.434407016
8.76,9.87334131,14.41163767,0,-6.358075442,6.358075442,0,7.205818834,9.568298205,3.348904372,5.262564013,4.784149103,1.674452186,2.631282006,2.870489462,1.004671312,1.578769204
10.95,10.75064228,15.02094256,0,-6.626886426,6.626886426,0,7.510471282,10.30713679,3.607497876,5.668925234,5.153568394,1.803748938,2.834462617,3.092141037,1.082249363,1.70067757
13.14,11.47989466,15.44886824,0,-6.815677166,6.815677166,0,7.724434121,10.95296723,3.833538531,6.024131978,5.476483616,1.916769266,3.012065989,3.28589017,1.150061559,1.807239593
15.33,12.10392522,15.76582487,0,-6.955510971,6.955510971,0,7.882912434,11.53047995,4.035667983,6.341763973,5.765239975,2.017833991,3.170881986,3.459143985,1.210700395,1.902529192
17.52,12.64930455,16.00998764,0,-7.063229842,7.063229842,0,8.004993821,12.05530032,4.219355112,6.630415176,6.02765016,2.109677556,3.315207588,3.616590096,1.265806534,1.989124553
19.71,13.13365783,16.20383486,0,-7.148750674,7.148750674,0,8.101917431,12.53801759,4.388306156,6.895909674,6.269008795,2.194153078,3.447954837,3.761405277,1.316491847,2.068772902
21.9,13.5692782,16.36145879,0,-7.218290641,7.218290641,0,8.180729393,12.9861786,4.545162512,7.142398232,6.493089302,2.272581256,3.571199116,3.895853581,1.363548753,2.14271947
24.09,13.96508185,16.49214085,0,-7.275944491,7.275944491,0,8.246070423,13.40537395,4.691880882,7.372955672,6.702686975,2.345940441,3.686477836,4.021612185,1.407564265,2.211886702
26.28,14.32774178,16.60224229,0,-7.324518657,7.324518657,0,8.301121144,13.79987397,4.829955891,7.589930686,6.899936987,2.414977946,3.794965343,4.139962192,1.448986767,2.276979206
28.47,14.6623824,16.69626851,0,-7.366000811,7.366000811,0,8.348134253,14.17302291,4.960558017,7.795162599,7.086511454,2.480279009,3.897581299,4.251906872,1.488167405,2.33854878
30.66,14.9730245,16.77749962,0,-7.401838069,7.401838069,0,8.388749811,14.5274944,5.084623042,7.990121923,7.263747202,2.542311521,3.995060961,4.358248321,1.525386912,2.397036577
32.85,15.26288101,16.8483804,0,-7.433109002,7.433109002,0,8.424190202,14.8654636,5.202912262,8.176004983,7.432731802,2.601456131,4.088002491,4.459639081,1.560873679,2.452801495
35.04,15.53455994,16.91077021,0,-7.460633914,7.460633914,0,8.455385103,15.18872664,5.316054323,8.35379965,7.594363318,2.658027161,4.176899825,4.556617991,1.594816297,2.506139895
37.23,15.79020729,16.96610827,0,-7.485047766,7.485047766,0,8.483054135,15.49878589,5.424575062,8.52433224,7.749392946,2.712287531,4.26216612,4.649635768,1.627372519,2.557299672
39.42,16.03161012,17.01552601,0,-7.506849711,7.506849711,0,8.507763006,15.79691228,5.5289193,8.688301756,7.898456142,2.76445965,4.344150878,4.739073685,1.65867579,2.606490527
41.61,16.26027238,17.05992513,0,-7.526437558,7.526437558,0,8.529962566,16.08419163,5.629467069,8.846305394,8.042095813,2.814733534,4.423152697,4.825257488,1.688840121,2.653891618
43.8,16.47747176,17.10003309,0,-7.544132245,7.544132245,0,8.550016544,16.36155978,5.726545923,8.99885788,8.180779891,2.863272962,4.49942894,4.908467934,1.717963777,2.699657364
45.99,16.68430287,17.13644324,0,-7.560195548,7.560195548,0,8.568221621,16.62982975,5.820440414,9.146406364,8.314914877,2.910220207,4.573203182,4.988948926,1.746132124,2.743921909
48.18,16.88171065,17.16964439,0,-7.574843112,7.574843112,0,8.584822193,16.88971282,5.911399487,9.289342051,8.44485641,2.955699744,4.644671026,5.066913846,1.773419846,2.786802615
50.37,17.07051649,17.20004282,0,-7.588254184,7.588254184,0,8.600021408,17.14183526,5.99964234,9.428009391,8.570917628,2.99982117,4.714004696,5.142550577,1.799892702,2.828402817
52.56,17.25143883,17.22797902,0,-7.600578979,7.600578979,0,8.613989509,17.38675171,6.085363097,9.562713439,8.693375853,3.042681549,4.781356719,5.216025512,1.825608929,2.868814032
54.75,17.42510971,17.25374048,0,-7.611944329,7.611944329,0,8.626870239,17.62495599,6.168734596,9.693725793,8.812477994,3.084367298,4.846862897,5.287486796,1.850620379,2.908117738
56.94,17.5920881,17.27757161,0,-7.622458063,7.622458063,0,8.638785804,17.8568899,6.249911465,9.821289446,8.928444951,3.124955733,4.910644723,5.35706697,1.87497344,2.946386834
59.13,17.7528707,17.29968152,0,-7.632212436,7.632212436,0,8.649840761,18.08295048,6.329032668,9.945622764,9.04147524,3.164516334,4.972811382,5.424885144,1.8987098,2.983686829
61.32,17.90790091,17.32025018,0,-7.641286843,7.641286843,0,8.660125089,18.303496,6.406223601,10.0669228,9.151748001,3.2031118,5.033461401,5.491048801,1.92186708,3.02007684
63.51,18.05757615,17.3394333,0,-7.649749985,7.649749985,0,8.66971665,18.51885101,6.481597852,10.18536805,9.259425503,3.240798926,5.092684027,5.555655302,1.944479356,3.055610416
65.7,18.20225405,17.35736631,0,-7.657661609,7.657661609,0,8.678683157,18.72931051,6.555258679,10.30112078,9.364655256,3.27762934,5.150560391,5.618793154,1.966577604,3.090336235
67.89,18.34225755,17.37416756,0,-7.665073923,7.665073923,0,8.687083779,18.93514359,6.627300257,10.41432898,9.467571796,3.313650129,5.207164488,5.680543078,1.988190077,3.124298693
70.08,18.47787928,17.38994089,0,-7.672032745,7.672032745,0,8.694970445,19.13659641,6.697808744,10.52512803,9.568298205,3.348904372,5.262564013,5.740978923,2.009342623,3.157538408
72.27,18.60938521,17.40477784,0,-7.678578457,7.678578457,0,8.702388918,19.33389482,6.766863186,10.63364215,9.666947409,3.383431593,5.316821075,5.800168445,2.030058956,3.190092645
74.46,18.73701781,17.41875937,0,-7.684746783,7.684746783,0,8.709379687,19.52724659,6.834536307,10.73998563,9.763623296,3.417268154,5.369992813,5.858173978,2.050360892,3.221995688
76.65,18.86099873,17.4319574,0,-7.690569443,7.690569443,0,8.715978702,19.71684337,6.900895179,10.84426385,9.858421684,3.450447589,5.422131926,5.915053011,2.070268554,3.253279156
78.84,18.98153114,17.44443599,0,-7.6960747,7.6960747,0,8.722217993,19.90286231,6.966001809,10.94657427,9.951431155,3.483000904,5.473287135,5.970858693,2.089800543,3.283972281
81.03,19.09880168,17.45625239,0,-7.701287818,7.701287818,0,8.728126194,20.08546758,7.029913652,11.04700717,10.04273379,3.514956826,5.523503584,6.025640273,2.108974096,3.31410215
83.22,19.21298227,17.46745795,0,-7.706231449,7.706231449,0,8.733728976,20.2648116,7.09268406,11.14564638,10.1324058,3.54634203,5.57282319,6.07944348,2.127805218,3.343693914
85.41,19.32423156,17.47809885,0,-7.710925963,7.710925963,0,8.739049424,20.4410362,7.154362669,11.24256991,10.2205181,3.577181335,5.621284954,6.132310859,2.146308801,3.372770973
87.6,19.4326963,17.48821671,0,-7.715389725,7.715389725,0,8.744108355,20.61427358,7.214995752,11.33785047,10.30713679,3.607497876,5.668925234,6.184282073,2.164498726,3.40135514
89.79,19.5385125,17.49784917,0,-7.71963934,7.71963934,0,8.748924586,20.7846472,7.27462652,11.43155596,10.3923236,3.63731326,5.71577798,6.23539416,2.182387956,3.429466788
91.98,19.64180642,17.50703035,0,-7.723689858,7.723689858,0,8.753515173,20.95227256,7.333295397,11.52374991,10.47613628,3.666647698,5.761874955,6.285681769,2.199988619,3.457124973
94.17,19.7426955,17.51579122,0,-7.72755495,7.72755495,0,8.75789561,21.11725788,7.391040258,11.61449183,10.55862894,3.695520129,5.807245917,6.335177364,2.217312077,3.48434755
96.36,19.84128919,17.52416001,0,-7.731247062,7.731247062,0,8.762080004,21.27970471,7.447896648,11.70383759,10.63985235,3.723948324,5.851918795,6.383911413,2.234368994,3.511151277
98.55,19.93768962,17.53216246,0,-7.734777554,7.734777554,0,8.766081228,21.4397085,7.503897974,11.79183967,10.71985425,3.751948987,5.895919837,6.431912549,2.251169392,3.537551902
100.74,20.03199223,17.5398221,0,-7.738156809,7.738156809,0,8.769911051,21.59735907,7.559075676,11.87854749,10.79867954,3.779537838,5.939273745,6.479207722,2.267722703,3.563564247
102.93,20.1242864,17.54716051,0,-7.741394342,7.741394342,0,8.773580254,21.7527411,7.613459385,11.9640076,10.87637055,3.806729692,5.982003802,6.52582233,2.284037815,3.589202281
105.12,20.21465589,17.55419747,0,-7.744498885,7.744498885,0,8.777098736,21.90593446,7.667077063,12.04826396,10.95296723,3.833538531,6.024131978,6.571780339,2.300123119,3.614479187
107.31,20.30317935,17.56095119,0,-7.747478466,7.747478466,0,8.780475595,22.05701465,7.719955127,12.13135806,11.02850732,3.859977564,6.065679028,6.617104395,2.315986538,3.639407417
109.5,20.38993068,17.56743843,0,-7.750340483,7.750340483,0,8.783719214,22.20605305,7.772118568,12.21332918,11.10302653,3.886059284,6.10666459,6.661815916,2.331635571,3.663998754
